contig_573	19
contig_574	14
contig_575	12
contig_576	3
contig_577	19
contig_578	7
contig_579	1
contig_58	17
contig_580	5
contig_581	14
contig_582	11
contig_583	19
contig_584	18
contig_585	14
contig_586	11
contig_587	14
contig_588	3
contig_589	13
contig_59	7
contig_590	19
contig_591	1
contig_592	18
contig_593	4
contig_594	14
contig_595	14
contig_596	11
contig_597	3
contig_598	8
contig_599	13
contig_6	4
contig_60	7
contig_600	5
contig_601	12
contig_602	6
contig_603	14
contig_604	19
contig_605	5
contig_606	10
contig_607	5
contig_608	15
contig_609	11
contig_61	0
contig_610	14
contig_611	13
contig_612	6
contig_613	3
contig_614	5
contig_615	3
contig_616	1
contig_618	12
contig_619	5
contig_62	11
contig_620	19
contig_621	8
contig_622	19
contig_623	0
contig_624	4
contig_625	3
contig_626	2
contig_627	10
contig_628	1
contig_629	2
contig_63	19
contig_630	0
contig_631	1
contig_632	10
contig_633	14
contig_634	18
contig_635	11
contig_636	10
contig_637	3
contig_638	12
contig_639	2
contig_64	6
contig_640	18
contig_641	19
contig_642	4
contig_643	17
contig_644	3
contig_645	2
contig_646	10
contig_647	14
contig_648	6
contig_649	7
contig_65	13
contig_650	4
contig_651	5
contig_652	11
contig_653	18
contig_654	19
contig_655	4
contig_656	2
contig_657	10
contig_658	0
contig_659	1
contig_66	2
contig_660	13
contig_661	2
contig_662	2
contig_663	9
contig_664	4
contig_665	11
contig_666	18
contig_667	13
contig_668	2
contig_669	4
contig_67	5
contig_670	7
contig_671	13
contig_672	13
contig_673	16
contig_674	19
contig_675	4
contig_676	14
contig_677	14
contig_678	10
contig_679	2
contig_68	2
contig_680	6
contig_681	4
contig_682	8
contig_683	5
contig_684	1
contig_685	6
contig_686	12
contig_687	17
contig_688	0
contig_689	19
contig_69	13
contig_690	14
contig_691	5
contig_692	14
contig_693	7
contig_694	19
contig_695	5
contig_696	5
contig_697	1
contig_698	13
contig_699	3
contig_7	1
contig_70	11
contig_700	14
contig_702	19
contig_703	11
contig_704	4
contig_705	18
contig_706	7
contig_707	11
contig_708	5
contig_709	10
contig_71	7
contig_710	19
contig_711	5
contig_712	6
contig_713	5
contig_714	10
contig_715	5
contig_716	13
contig_717	4
contig_718	5
contig_719	4
contig_72	14
contig_720	4
contig_721	14
contig_722	5
contig_723	15
contig_724	19
contig_725	18
contig_726	19
contig_727	18
contig_728	4
contig_729	9
contig_73	10
contig_730	8
contig_731	16
contig_732	13
contig_733	7
contig_734	3
contig_735	0
contig_736	1
contig_737	14
contig_738	1
contig_739	0
contig_74	1
contig_740	5
contig_741	12
contig_742	11
contig_743	4
contig_744	18
contig_745	14
contig_746	19
contig_747	11
contig_748	18
contig_749	11
contig_75	13
contig_750	12
contig_751	11
contig_752	19
contig_753	0
contig_754	2
contig_755	18
contig_756	12
contig_757	7
contig_758	11
contig_759	7
contig_76	14
contig_760	1
contig_761	1
contig_762	11
contig_763	11
contig_764	10
contig_765	14
contig_766	13
contig_767	5
contig_768	2
contig_769	1
contig_77	10
contig_770	10
contig_771	19
contig_772	14
contig_774	2
contig_775	14
contig_776	4
contig_777	1
contig_778	4
contig_779	2
contig_78	11
contig_780	11
contig_781	11
contig_782	1
contig_783	1
contig_784	17
contig_785	14
contig_786	13
contig_787	18
contig_788	16
contig_789	12
contig_79	12
contig_790	11
contig_791	11
contig_792	19
contig_793	6
contig_794	6
contig_795	2
contig_796	5
contig_797	6
contig_798	1
contig_799	4
contig_8	2
contig_80	18
contig_800	13
contig_801	14
contig_802	1
contig_803	3
contig_804	6
contig_805	1
contig_806	1
contig_807	5
contig_808	2
contig_809	19
contig_81	12
contig_810	1
contig_811	0
contig_812	2
contig_813	7
contig_814	13
contig_815	3
contig_816	1
contig_817	11
contig_818	0
contig_819	13
contig_82	14
contig_820	18
contig_821	17
contig_822	7
contig_823	5
contig_824	14
contig_825	0
contig_826	2
contig_827	3
contig_828	11
contig_829	18
contig_83	15
contig_830	5
contig_831	6
contig_832	6
contig_833	1
contig_834	3
contig_835	14
contig_836	2
contig_837	4
contig_838	19
contig_839	14
contig_84	16
contig_840	1
contig_841	5
contig_842	16
contig_844	4
contig_845	4
contig_846	11
contig_847	10
contig_848	9
contig_849	4
contig_85	15
contig_850	12
contig_851	4
contig_852	14
contig_853	2
contig_854	1
contig_855	7
contig_856	19
contig_857	18
contig_858	14
contig_859	3
contig_86	14
contig_860	18
contig_861	0
contig_862	6
contig_863	10
contig_864	1
contig_865	19
contig_866	6
contig_867	4
contig_868	7
contig_869	15
contig_87	4
contig_870	5
contig_871	17
contig_872	2
contig_873	14
contig_874	0
contig_875	5
contig_876	12
contig_877	11
contig_878	10
contig_879	3
contig_88	14
contig_880	18
contig_881	18
contig_882	18
contig_883	18
contig_884	14
contig_885	5
contig_886	10
contig_887	6
contig_888	11
contig_889	12
contig_89	15
contig_890	11
contig_891	2
contig_892	12
contig_893	10
contig_894	1
contig_895	13
contig_896	11
contig_897	2
contig_898	14
contig_899	1
contig_9	3
contig_90	11
contig_900	19
contig_901	10
contig_902	9
contig_903	13
contig_904	5
contig_905	19
contig_906	13
contig_907	10
contig_908	1
contig_909	10
contig_91	19
contig_910	7
contig_911	16
contig_912	6
contig_913	12
contig_914	14
contig_915	2
contig_916	1
contig_917	13
contig_918	14
contig_919	1
contig_92	6
contig_920	5
contig_921	17
contig_922	1
contig_923	17
contig_924	6
contig_925	5
contig_926	13
contig_927	19
contig_928	13
contig_929	5
contig_93	12
contig_930	4
contig_931	4
contig_932	10
contig_933	5
contig_934	11
contig_935	11
contig_936	3
contig_937	3
contig_938	2
contig_939	19
contig_94	10
contig_940	12
contig_941	2
contig_942	14
contig_943	1
contig_944	13
contig_945	3
contig_946	3
contig_947	5
contig_948	1
contig_949	3
contig_95	6
contig_950	11
contig_951	11
contig_952	11
contig_953	14
contig_954	1
contig_955	6
contig_956	11
contig_957	0
contig_958	4
contig_959	18
contig_96	19
contig_960	12
contig_961	11
contig_962	4
contig_963	14
contig_964	6
contig_965	18
contig_966	8
contig_967	14
contig_968	5
contig_969	18
contig_97	12
contig_970	12
contig_971	12
contig_972	2
contig_973	15
contig_974	8
contig_975	4
contig_976	4
contig_977	14
contig_978	11
contig_979	4
contig_98	6
contig_980	5
contig_981	2
contig_982	10
contig_983	1
contig_984	1
contig_985	4
contig_986	13
contig_987	7
contig_988	14
contig_989	2
contig_99	5
contig_990	10
contig_991	4
contig_992	10
contig_993	13
contig_994	7
contig_995	0
contig_996	4
contig_997	5
contig_998	5
contig_999	6
